,datetime,open,high,low,close,volume,oi,vwap,best_bid,best_offer
0,2021-05-17 09:15:00,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0
1,2021-05-17 09:16:00,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0
2,2021-05-17 09:17:00,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0
3,2021-05-17 09:18:00,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0
4,2021-05-17 09:19:00,1315.65,1315.65,1315.65,1315.65,75,0,1315.65,1277.7,1345.0
5,2021-05-17 09:20:00,1315.65,1315.65,1315.65,1315.65,75,0,1315.65,1277.7,1345.0
6,2021-05-17 09:21:00,1315.65,1315.65,1315.65,1315.65,75,0,1315.65,1277.7,1345.0
7,2021-05-17 09:22:00,1315.65,1315.65,1315.65,1315.65,75,0,1315.65,1277.7,1345.0
8,2021-05-17 09:23:00,1315.65,1315.65,1315.65,1315.65,75,0,1315.65,1277.7,1345.0
9,2021-05-17 09:24:00,1315.65,1315.65,1315.65,1315.65,75,0,1315.65,1277.7,1345.0
10,2021-05-17 09:25:00,1315.65,1315.65,1315.65,1315.65,75,0,1315.65,1277.7,1345.0
11,2021-05-17 09:26:00,1315.65,1315.65,1315.65,1315.65,75,0,1315.65,1277.7,1345.0
12,2021-05-17 09:27:00,1315.65,1315.65,1315.65,1315.65,75,0,1315.65,1277.7,1345.0
13,2021-05-17 09:28:00,1315.65,1315.65,1315.65,1315.65,75,0,1315.65,1277.7,1345.0
14,2021-05-17 09:29:00,1315.65,1315.65,1315.65,1315.65,75,0,1315.65,1277.7,1345.0
15,2021-05-17 09:30:00,1315.65,1315.65,1315.65,1315.65,75,0,1315.65,1277.7,1345.0
16,2021-05-17 09:31:00,1315.65,1315.65,1315.65,1315.65,75,0,1315.65,1277.7,1345.0
17,2021-05-17 09:32:00,1315.65,1315.65,1315.65,1315.65,75,0,1315.65,1277.7,1345.0
18,2021-05-17 09:33:00,1315.65,1315.65,1315.65,1315.65,75,0,1315.65,1277.7,1345.0
19,2021-05-17 09:34:00,1315.65,1315.65,1315.65,1315.65,75,0,1315.65,1277.7,1345.0
20,2021-05-17 09:35:00,1315.65,1315.65,1315.65,1315.65,75,0,1315.65,1277.7,1345.0
21,2021-05-17 09:36:00,1315.65,1315.65,1315.65,1315.65,75,0,1315.65,1277.7,1345.0
22,2021-05-17 09:37:00,1315.65,1315.65,1315.65,1315.65,75,0,1315.65,1277.7,1345.0
23,2021-05-17 09:38:00,1315.65,1315.65,1315.65,1315.65,75,0,1315.65,1277.7,1345.0
24,2021-05-17 09:39:00,1315.65,1315.65,1315.65,1315.65,75,0,1315.65,1277.7,1345.0
